339	234	107	2346	975	35	35	FULL	2	364109
183	130	188	0	640	0	0	ALL_EDGES	2	453329
284	186	161	0	250	22	22	FULL	1	618780
240	161	143	1160	360	12	17	FULL	1	365606
314	195	139	0	1603	0	0	FULL	4	373947
247	147	151	5	347	0	0	FULL	2	269107
294	205	141	8	590	0	0	FULL	1	221792
280	203	149	1419	465	0	0	FULL	4	990995
330	267	130	759	458	11	15	FULL	3	913399
315	264	139	0	909	44	48	FULL	3	22111
291	197	184	0	308	0	0	FULL	3	460682
282	252	162	1138	250	27	26	FULL	3	97944
322	151	195	9	530	0	0	FULL	1	613110
355	270	126	12	956	14	19	FULL	3	585719
270	139	228	0	607	0	0	FULL	1	703600
188	124	321	517	250	0	0	ALL_EDGES	2	628003
302	186	187	1953	250	0	0	FULL	2	8950
296	221	115	7	780	0	0	FULL	1	967382
334	186	169	10	577	14	11	FULL	1	453019
221	146	265	1734	434	0	0	FULL	11	777660
313	239	100	7	258	16	20	FULL	3	652347
297	181	140	0	693	16	14	FULL	2	204359
236	175	181	7	250	0	0	FULL	1	675262
227	185	107	1417	670	32	28	ALL_EDGES	1	347896
351	191	172	0	310	27	28	FULL	4	897010
251	108	129	1309	471	0	0	FULL	1	103358
325	242	146	1771	250	0	0	FULL	5	587783
363	223	80	6	250	0	0	FULL	1	300382
344	227	135	787	333	0	0	FULL	1	44949
237	163	194	810	250	11	12	FULL	4	718603
224	224	189	988	343	0	0	FULL	1	337511
505	309	74	11	590	13	14	FULL	1	813278
298	209	152	0	464	0	0	FULL	1	803753
343	211	159	11	366	10	7	FULL	6	382463
269	188	227	1161	610	18	28	FULL	1	114708
285	227	163	0	336	0	0	FULL	3	13135
259	106	164	4	479	0	0	FULL	1	792403
345	257	96	1232	250	22	23	FULL	3	728777
341	200	124	8	1091	0	0	FULL	1	443630
353	204	160	11	1156	15	15	FULL	1	323683
261	170	146	2879	1093	13	13	FULL	1	298758
292	242	149	21	559	0	0	FULL	1	476480
283	129	315	4738	250	0	0	CORNERS	1	366747
218	174	119	643	250	0	0	FULL	3	771631
224	193	198	1521	267	0	0	ALL_EDGES	1	111430
238	243	130	2512	294	0	0	FULL	1	909586
222	175	168	6	751	0	0	FULL	1	900537
282	203	149	1836	250	0	0	FULL	1	285189
314	192	157	9	819	21	23	FULL	1	584290
282	178	230	11	250	0	0	FULL	2	802264
231	136	175	5	911	0	0	ALL_EDGES	2	166397
246	141	332	0	531	0	0	FULL	2	386324
252	223	206	0	653	0	0	FULL	3	915097
333	244	116	9	464	0	0	ALL_EDGES	1	191946
238	137	229	7	250	13	11	FULL	2	725399
330	220	90	1859	683	12	16	ALL_EDGES	1	445254
318	207	219	14	666	0	0	FULL	1	297314
354	294	168	17	250	0	0	FULL	1	715107
442	258	171	19	723	0	0	FULL	1	104879
398	252	135	823	418	0	0	FULL	2	822358
422	269	163	18	250	0	0	FULL	1	496749
278	230	197	0	312	5	1	FULL	6	965651
350	265	210	2262	700	0	0	FULL	1	656799
328	195	258	0	348	4	10	ALL_EDGES	1	425397
319	268	170	14	377	17	17	FULL	2	761191
407	318	135	17	526	0	0	FULL	2	19372
340	201	198	13	314	9	12	FULL	2	247288
338	133	321	14	893	0	0	FULL	1	49121
354	199	178	12	630	0	0	FULL	4	380625
311	223	180	12	690	0	0	FULL	1	644629
410	235	202	19	526	16	17	FULL	1	693521
345	279	141	1053	1032	0	0	FULL	2	536184
369	260	162	15	541	0	0	FULL	4	43403
