372	222	103	1045	1491	0	0	FULL	7	697880
352	161	212	0	250	0	0	FULL	1	176010
284	197	80	4	250	25	27	FULL	1	304419
229	114	288	7	250	23	26	FULL	1	262489
314	260	104	8	393	0	0	FULL	1	729298
217	175	145	5	1189	29	32	FULL	1	421141
265	205	156	0	250	0	0	ALL_EDGES	2	765083
326	197	133	0	481	0	0	ALL_EDGES	1	181268
247	173	175	7	818	0	0	FULL	1	468963
224	194	195	0	338	0	0	FULL	2	630489
277	199	154	0	324	0	0	FULL	2	914697
235	194	187	960	438	0	0	FULL	1	653622
359	179	179	23	484	19	24	ALL_EDGES	2	404924
265	208	190	10	371	0	0	FULL	1	496570
392	157	155	9	475	14	15	FULL	4	103925
241	183	102	1557	362	0	0	FULL	2	228745
266	167	214	9	467	0	0	FULL	1	214445
273	170	183	8	250	19	19	FULL	4	284374
291	173	150	1357	465	14	18	FULL	2	782191
307	201	171	1186	250	0	0	FULL	3	974337
277	205	168	2099	710	19	22	FULL	1	338036
356	181	148	0	343	0	0	FULL	1	456886
296	179	159	0	768	0	0	FULL	2	846707
304	185	151	8	250	0	0	FULL	2	251423
247	219	157	8	373	8	7	FULL	1	350570
269	165	101	4	945	20	19	FULL	1	896285
357	201	133	9	1181	17	18	FULL	2	311852
393	261	112	11	278	35	40	FULL	1	660173
212	173	288	10	329	19	21	FULL	5	536249
296	208	154	9	641	9	10	FULL	3	134488
346	240	145	2616	488	0	0	FULL	2	549653
407	265	107	11	578	22	28	FULL	1	791854
363	222	106	8	495	30	35	FULL	3	718246
331	194	101	6	644	0	0	FULL	1	509833
368	201	129	0	812	11	8	FULL	4	978372
485	348	116	58	457	0	0	FULL	2	336375
328	285	166	31	565	0	0	FULL	1	885555
380	269	162	0	321	26	31	FULL	1	688625
315	211	202	13	518	0	0	FULL	3	162763
341	221	244	1665	250	15	22	ALL_EDGES	1	52914
331	250	187	15	678	32	41	FULL	3	789687
270	225	239	0	580	0	0	ALL_EDGES	1	604075
374	276	151	15	423	0	0	FULL	1	941732
265	204	286	1472	250	0	0	FULL	5	812043
335	246	188	15	250	36	37	FULL	2	128674
356	247	164	14	250	0	0	FULL	2	775272
279	198	261	14	757	0	0	FULL	2	914475
330	197	207	13	834	34	38	ALL_EDGES	1	992551
261	204	254	13	380	0	0	FULL	1	521081
426	333	102	0	683	0	0	FULL	1	567132
518	267	112	15	793	23	27	FULL	3	739355
