223	182	112	2236	1194	39	37	FULL	2	324437
225	104	191	868	437	0	0	FULL	1	565928
329	176	130	7	530	0	0	FULL	4	22537
285	191	157	8	350	36	35	FULL	1	767424
313	183	79	4	250	34	38	FULL	1	430143
422	216	126	11	717	0	0	FULL	1	255624
245	189	227	10	947	0	0	FULL	1	623066
277	236	99	6	824	0	0	FULL	3	991104
364	289	115	0	317	13	13	FULL	1	189301
268	131	212	0	452	0	0	ALL_EDGES	3	512519
205	126	173	1431	286	27	22	FULL	1	715895
376	240	128	2737	411	12	17	FULL	5	704614
324	220	134	9	693	36	38	FULL	1	523433
287	178	127	6	361	23	23	FULL	3	6918
196	118	194	0	876	0	0	ALL_EDGES	1	197925
335	227	99	907	667	33	32	FULL	1	68033
341	308	110	0	794	19	28	FULL	2	892966
296	248	164	12	305	22	20	FULL	2	755458
231	172	189	7	547	0	0	FULL	1	695680
249	151	225	17	250	29	29	FULL	2	155846
264	239	182	5002	1010	0	0	ALL_EDGES	3	61905
327	204	143	9	432	46	46	FULL	2	589676
213	191	111	504	448	32	32	FULL	3	312740
213	160	340	11	2031	14	17	FULL	1	592459
325	148	240	5313	856	0	0	FULL	5	91105
270	198	141	3037	283	0	0	FULL	2	881237
223	154	306	10	291	0	0	FULL	2	362075
251	218	209	11	250	0	0	FULL	1	776906
288	256	163	0	250	0	0	FULL	2	505873
359	222	132	3958	417	24	23	FULL	1	274271
326	274	95	3230	580	8	12	FULL	2	921310
178	145	174	0	1422	0	0	FULL	2	410298
303	217	99	0	511	11	11	FULL	3	521211
326	241	146	23	471	19	16	FULL	2	63448
294	248	171	12	528	0	0	FULL	2	675163
420	276	172	4320	681	18	19	FULL	3	264465
280	162	341	15	695	3	10	FULL	1	348001
287	197	221	12	610	0	0	ALL_EDGES	1	542951
468	369	90	15	250	32	36	ALL_EDGES	1	897176
372	207	201	2418	251	8	12	FULL	1	970491
307	302	168	15	477	0	0	FULL	1	608335
413	292	162	19	793	16	20	FULL	2	641301
279	258	215	0	250	0	0	FULL	4	387174
471	312	92	13	620	7	11	FULL	4	615483
304	300	170	0	312	33	35	FULL	3	375475
336	232	161	12	250	20	22	FULL	2	426492
282	250	178	0	250	0	0	FULL	1	623546
369	232	216	4366	988	0	0	FULL	2	505136
360	208	180	1512	381	23	23	FULL	4	200868
