204	147	116	3	476	0	0	FULL	5	516452
216	187	283	0	394	0	0	FULL	2	766017
319	194	138	8	536	21	23	ALL_EDGES	2	387902
226	195	125	0	604	19	21	FULL	2	830488
335	192	148	1273	503	23	23	FULL	5	706189
330	235	123	19	675	12	11	FULL	1	923630
357	250	129	2035	689	30	31	FULL	1	454348
227	166	225	8	250	0	0	FULL	4	390011
204	177	153	0	393	12	14	FULL	2	391406
359	311	108	2340	922	25	31	FULL	1	772811
293	231	125	1904	319	34	35	ALL_EDGES	5	196138
246	201	152	0	250	11	12	FULL	1	58704
325	194	182	23	333	0	0	FULL	1	995542
324	205	129	8	285	0	0	FULL	2	16755
308	257	95	7	1000	26	26	ALL_EDGES	1	582582
280	200	170	9	489	0	0	ALL_EDGES	2	403326
281	220	186	11	799	31	36	ALL_EDGES	10	580660
262	182	137	884	1042	20	25	FULL	1	27087
232	200	162	7	695	0	0	FULL	2	758483
283	254	160	0	250	0	0	FULL	1	771520
233	141	318	10	455	0	0	FULL	6	377034
453	330	57	8	313	10	13	FULL	3	785983
194	136	171	4	306	26	31	FULL	4	686580
262	151	165	1293	250	26	27	FULL	4	831600
287	177	206	21	1416	21	24	FULL	3	510957
228	149	220	15	826	0	0	FULL	4	714148
353	171	140	0	573	0	0	FULL	1	303530
297	288	122	2488	644	0	0	FULL	1	557519
304	228	152	0	485	36	35	FULL	1	93197
245	175	105	157	563	16	17	FULL	4	129274
260	183	201	9	464	15	20	FULL	1	707908
337	225	112	0	538	14	17	FULL	2	856620
208	177	205	7	374	0	0	FULL	3	68038
336	214	90	0	831	0	0	FULL	2	134928
362	226	129	10	469	1	1	FULL	1	574139
361	189	175	2280	296	19	23	FULL	4	95499
215	172	122	9	250	0	0	FULL	3	704372
290	211	139	2133	599	8	10	FULL	2	133966
220	128	159	1503	474	15	20	FULL	5	628421
312	157	235	943	459	0	0	FULL	3	985708
278	218	158	9	250	0	0	FULL	1	951140
347	207	168	396	511	17	16	FULL	4	971063
419	225	122	0	250	17	18	ALL_EDGES	2	2127
284	233	68	877	320	32	31	FULL	1	454333
330	247	140	1403	458	0	0	FULL	2	691627
406	279	84	0	334	30	37	FULL	5	161572
240	191	142	689	355	0	0	FULL	2	677167
302	220	158	10	1555	29	33	FULL	2	326569
335	285	121	0	431	25	30	FULL	3	629225
286	218	153	1330	712	0	0	FULL	5	169772
317	193	187	11	692	0	0	FULL	2	424030
364	223	105	1062	392	0	0	FULL	2	494807
248	199	232	11	250	18	24	FULL	5	250911
326	304	116	0	442	0	0	FULL	2	847807
269	164	169	1125	250	19	27	FULL	2	424505
296	262	97	1372	642	0	0	FULL	1	972418
293	227	173	11	447	9	13	FULL	4	265331
311	137	128	0	739	0	0	FULL	1	10302
360	317	101	11	732	0	0	FULL	1	386636
281	248	137	522	795	0	0	FULL	2	428850
336	206	153	2814	796	0	0	FULL	2	967215
202	168	133	202	835	0	0	FULL	1	443859
302	232	122	17	250	0	0	FULL	3	652577
303	155	223	4105	473	30	36	FULL	3	474095
278	163	144	0	329	21	20	FULL	2	193510
408	282	100	0	643	0	0	FULL	3	358522
224	202	165	2385	503	0	0	ALL_EDGES	1	705796
254	167	106	0	766	0	0	FULL	3	935011
267	159	177	772	1233	12	12	FULL	1	484127
419	221	125	11	481	0	0	ALL_EDGES	11	483722
221	126	162	1683	250	0	0	FULL	1	520085
308	197	140	1079	250	11	10	FULL	2	82726
321	212	125	8	283	16	18	FULL	2	265391
327	254	102	8	877	0	0	FULL	1	473605
311	242	159	732	250	0	0	FULL	1	305114
241	160	272	1806	711	14	13	FULL	3	151714
236	156	150	5	596	0	0	FULL	4	658496
291	124	236	1198	767	0	0	FULL	2	418666
241	167	210	748	679	0	0	ALL_EDGES	3	300123
269	189	147	22	250	0	0	FULL	5	493931
467	343	59	0	610	22	20	FULL	6	204517
338	189	165	1795	250	0	0	FULL	1	565898
248	171	107	0	321	0	0	FULL	2	668468
295	187	136	7	1558	0	0	FULL	1	868278
408	248	114	1345	341	0	0	FULL	1	206483
255	193	131	13	383	0	0	FULL	1	268543
219	147	232	1920	250	5	6	FULL	2	261472
368	270	65	6	276	0	0	FULL	1	316946
190	125	188	0	676	0	0	FULL	2	709304
217	153	165	0	1202	0	0	FULL	1	481510
195	105	269	11	797	25	30	FULL	1	33995
229	166	198	810	1695	0	0	FULL	1	105359
288	177	147	1275	315	16	14	FULL	1	496291
357	306	105	3519	386	5	4	FULL	2	344093
289	145	226	9	425	0	0	FULL	2	957527
321	162	144	7	409	23	25	ALL_EDGES	2	967733
203	176	126	256	537	25	31	ALL_EDGES	3	338416
303	209	134	1105	673	11	15	FULL	2	371072
273	198	212	11	823	24	27	FULL	4	327073
297	201	143	8	250	21	24	FULL	4	985654
274	214	178	21	283	0	0	FULL	1	767869
390	238	113	10	362	0	0	FULL	1	248704
308	175	158	8	584	0	0	FULL	2	996140
315	212	172	23	386	0	0	FULL	1	96901
319	142	209	19	468	0	0	ALL_EDGES	1	362255
182	151	163	9	327	0	0	ALL_EDGES	2	369336
296	192	166	351	783	15	11	FULL	2	988350
282	212	177	10	1211	0	0	FULL	7	517214
257	144	202	2055	462	20	21	FULL	7	128839
251	210	180	2042	743	23	28	FULL	3	631614
304	214	146	2061	518	0	0	ALL_EDGES	1	730215
256	173	102	279	348	9	14	FULL	2	166610
233	135	143	4	728	0	0	FULL	4	301675
