258	206	159	8	371	0	0	FULL	1	982965
301	209	135	8	1081	0	0	FULL	1	759827
263	192	227	11	778	0	0	FULL	3	246075
286	205	161	9	250	0	0	FULL	1	258315
298	197	145	8	452	0	0	FULL	2	364618
296	189	117	6	357	0	0	FULL	2	719455
371	256	111	10	845	21	20	FULL	2	662055
247	151	121	4	798	0	0	FULL	1	694952
236	207	154	7	522	13	15	FULL	1	565735
235	184	221	9	250	0	0	FULL	2	55804
263	177	182	1122	857	22	25	FULL	1	171529
296	180	65	357	472	0	0	FULL	1	748647
312	250	134	2614	987	4	4	FULL	5	463463
282	255	133	969	1165	35	36	FULL	3	578186
216	143	309	9	250	17	16	FULL	2	506573
252	148	121	9	394	0	0	FULL	1	593672
231	174	161	0	418	0	0	FULL	1	820516
380	200	151	11	605	27	31	FULL	6	272673
241	196	201	1463	434	15	17	FULL	2	227333
401	305	78	19	829	0	0	ALL_EDGES	2	107655
280	216	140	8	457	0	0	FULL	1	685661
246	213	105	5	250	0	0	FULL	1	431775
240	154	175	1943	523	0	0	FULL	1	56492
269	173	246	0	382	0	0	FULL	1	430529
186	138	176	0	466	17	15	ALL_EDGES	2	845142
235	190	258	11	755	32	39	FULL	2	58703
296	197	94	5	1111	0	0	ALL_EDGES	2	567330
212	131	162	9	310	0	0	FULL	2	89485
246	148	180	689	591	0	0	ALL_EDGES	14	202976
199	157	209	6	338	0	0	FULL	1	856500
285	170	196	9	552	0	0	FULL	1	671784
341	306	81	8	692	0	0	FULL	2	515301
236	195	98	477	250	29	32	FULL	1	862373
309	179	173	3904	637	13	14	FULL	2	339376
258	173	169	1192	589	0	0	FULL	1	808167
252	178	189	0	705	0	0	ALL_EDGES	1	546114
355	244	133	4680	387	0	0	FULL	1	484074
217	141	147	702	1133	17	18	FULL	1	608524
243	155	120	9	411	19	20	FULL	3	365328
297	241	161	0	572	16	13	FULL	1	797438
267	164	264	1207	250	9	12	FULL	1	862609
261	214	188	10	323	29	31	ALL_EDGES	1	275031
320	178	150	1861	1275	26	26	FULL	2	349909
204	181	123	1494	250	0	0	FULL	2	712610
300	215	116	7	250	20	27	FULL	2	163235
269	170	185	8	917	19	18	FULL	1	576042
233	161	174	6	414	8	10	FULL	2	864078
309	191	161	1168	456	0	0	FULL	2	626678
282	204	148	8	489	27	28	FULL	4	245741
197	188	121	4	250	0	0	FULL	4	830199
373	252	122	0	525	17	17	FULL	1	150340
261	184	240	11	750	20	20	FULL	1	279032
342	222	112	1530	326	15	21	FULL	1	152459
274	243	127	8	250	5	6	FULL	3	377038
323	290	101	9	563	0	0	FULL	2	62376
255	189	218	10	710	15	14	FULL	2	318527
215	176	250	1919	595	0	0	FULL	1	698151
276	218	125	7	1161	0	0	FULL	1	422642
238	139	136	387	561	0	0	FULL	2	722692
313	188	127	0	373	3	4	FULL	2	188673
328	261	111	9	256	0	0	ALL_EDGES	6	647096
247	184	188	17	1354	0	0	FULL	2	505765
267	183	174	17	1284	21	20	FULL	1	192085
168	133	156	1291	250	22	19	FULL	2	850553
282	209	111	0	283	30	32	FULL	1	657841
309	170	218	1748	250	0	0	FULL	3	599708
274	215	145	8	457	26	30	FULL	1	615519
328	249	140	11	502	31	29	FULL	1	281972
287	243	151	10	417	16	24	FULL	2	301058
265	201	84	4	422	21	23	FULL	2	989106
359	297	80	8	771	23	29	FULL	4	17253
215	133	228	1235	1336	0	0	FULL	1	128707
449	297	79	661	484	3	5	FULL	2	78582
258	203	143	0	1427	36	38	FULL	3	650795
246	148	123	4	757	0	0	FULL	2	869328
328	237	135	10	874	7	4	FULL	1	325096
325	138	167	847	250	16	13	FULL	1	623897
177	122	209	724	465	9	13	FULL	1	145232
316	229	159	2357	250	0	0	FULL	3	591944
319	247	152	1668	1352	17	21	FULL	1	913901
265	232	138	0	250	38	39	FULL	1	471171
237	172	135	5	250	13	7	FULL	3	935424
255	166	82	283	623	0	0	FULL	2	968712
228	200	250	2426	674	0	0	FULL	1	558449
303	197	143	773	385	0	0	FULL	1	127800
327	172	151	1827	666	0	0	FULL	1	530118
349	205	119	8	365	0	0	FULL	2	458092
