218	208	121	5	250	39	35	FULL	3	124540
315	277	131	11	570	0	0	FULL	1	946668
318	193	188	0	696	29	31	FULL	3	991985
244	148	236	867	631	15	20	FULL	2	280848
217	99	209	886	357	9	15	FULL	7	262221
246	159	191	1852	698	0	0	ALL_EDGES	3	392360
321	200	116	15	463	19	17	ALL_EDGES	1	838537
288	228	161	3297	979	31	29	ALL_EDGES	9	58351
195	160	143	4	250	0	0	FULL	1	859033
316	274	132	1966	602	11	4	FULL	2	872302
244	144	327	4485	530	0	0	FULL	3	144805
260	181	95	0	500	0	0	FULL	1	568209
247	209	87	4	653	35	39	FULL	3	18002
290	205	177	10	250	0	0	FULL	4	523422
222	147	138	261	1045	0	0	FULL	1	247072
311	209	131	824	250	35	34	FULL	2	528504
275	218	199	12	372	9	13	FULL	1	587638
280	189	199	10	649	0	0	FULL	1	561050
181	177	109	0	613	0	0	FULL	1	917735
275	154	224	19	526	0	0	FULL	2	21701
275	162	236	10	797	3	6	FULL	4	386059
253	217	174	2156	478	0	0	FULL	4	267334
215	147	206	6	1027	0	0	FULL	1	992881
271	133	264	4740	897	0	0	FULL	2	260343
189	133	219	0	574	12	16	FULL	5	321800
500	256	90	1426	510	0	0	FULL	6	354003
320	274	97	8	1029	19	27	FULL	6	441910
315	180	150	8	782	20	17	FULL	5	728273
328	235	123	1282	250	0	0	FULL	1	285007
234	179	179	7	532	20	21	FULL	2	391881
363	245	130	1265	281	33	36	FULL	1	435045
317	247	83	175	905	0	0	FULL	1	682420
323	204	160	10	250	0	0	FULL	3	665585
331	214	106	892	250	0	0	FULL	1	568947
270	205	172	0	1237	12	8	ALL_EDGES	3	871676
327	207	126	8	604	9	4	FULL	1	151127
290	193	151	2244	853	12	16	ALL_EDGES	2	869182
296	163	156	2205	575	32	34	ALL_EDGES	2	4569
306	174	196	21	438	0	0	FULL	2	935355
264	181	241	1414	430	28	37	FULL	1	86439
235	156	206	2430	565	23	22	FULL	1	262178
252	164	204	8	739	0	0	CORNERS	2	465199
308	252	148	11	254	21	22	FULL	1	848709
186	115	210	4	621	0	0	FULL	1	662600
200	176	243	8	469	0	0	FULL	2	502262
