274	207	115	0	250	13	7	FULL	2	575293
281	246	123	1309	250	0	0	FULL	1	216792
249	187	160	7	359	8	9	FULL	2	117701
186	144	167	9	320	24	23	FULL	1	788741
381	193	142	2688	680	0	0	FULL	2	993546
349	230	94	7	250	0	0	FULL	2	641032
245	149	206	1267	612	0	0	ALL_EDGES	1	472335
270	180	216	3013	398	0	0	FULL	2	524783
263	201	124	0	656	0	0	FULL	1	458296
303	196	203	5760	1299	15	12	FULL	6	821105
308	187	96	737	689	0	0	FULL	1	43819
274	212	146	0	501	5	6	FULL	1	526939
272	170	248	2162	606	26	26	FULL	2	398888
206	155	328	0	402	0	0	FULL	2	338095
306	216	113	15	792	11	11	FULL	2	643554
364	260	122	11	949	14	18	FULL	1	75090
229	158	180	0	378	0	0	FULL	4	223462
232	134	389	12	1940	23	25	FULL	2	526102
332	259	134	11	381	0	0	FULL	1	656808
278	230	149	9	662	0	0	FULL	4	863020
380	293	94	10	250	0	0	FULL	2	947709
322	237	150	11	820	0	0	FULL	3	574812
339	301	113	11	1042	24	28	FULL	5	506318
332	234	148	1472	1199	0	0	FULL	1	194867
273	235	117	0	250	0	0	FULL	5	224257
299	176	219	3392	891	0	0	ALL_EDGES	5	960652
348	221	201	1534	476	0	0	FULL	1	243924
488	289	110	15	389	0	0	FULL	2	149216
343	263	173	1395	402	0	0	ALL_EDGES	1	713395
352	249	142	12	250	13	17	FULL	1	552374
345	258	162	1073	412	11	7	FULL	1	261618
338	239	193	0	466	14	9	ALL_EDGES	1	648924
392	263	169	0	533	0	0	FULL	2	775342
339	202	270	18	556	0	0	FULL	1	459197
400	278	158	1242	563	23	25	FULL	2	761
328	252	224	5032	250	0	0	FULL	1	708452
332	232	215	0	375	20	26	FULL	3	920497
395	207	178	0	250	0	0	ALL_EDGES	2	432014
366	242	198	17	250	0	0	FULL	13	52997
368	208	202	31	250	24	21	FULL	2	541584
318	220	194	1363	705	0	0	FULL	1	364309
340	250	147	0	528	0	0	ALL_EDGES	3	871236
424	337	109	1302	250	0	0	FULL	2	577175
293	221	269	17	1153	0	0	ALL_EDGES	3	874855
367	257	165	2247	1661	21	26	FULL	4	347005
401	161	195	2287	884	11	15	FULL	1	660379
391	199	186	14	839	0	0	ALL_EDGES	2	988696
298	207	251	15	360	23	16	FULL	1	249069
302	237	175	12	950	32	32	FULL	1	544550
299	234	220	15	694	24	20	FULL	2	247199
308	183	258	14	705	0	0	FULL	2	31270
332	183	223	13	1247	32	33	FULL	1	255862
469	323	122	0	250	24	26	FULL	3	572114
346	218	193	2233	250	0	0	FULL	2	343497
325	215	222	1441	480	30	26	FULL	1	546301
407	322	149	955	312	0	0	FULL	2	544368
376	286	154	2310	917	0	0	ALL_EDGES	4	235548
292	205	210	825	376	0	0	FULL	1	245414
491	322	104	5032	537	31	34	FULL	1	575141
403	169	229	0	606	0	0	FULL	2	825375
362	239	145	12	1043	0	0	FULL	2	241488
365	212	251	39	297	0	0	FULL	1	85220
357	285	172	4550	986	0	0	FULL	2	234542
275	201	225	12	379	0	0	FULL	1	776617
364	253	212	3510	531	18	18	FULL	3	951532
321	161	320	16	824	22	26	FULL	4	379907
379	229	167	0	749	0	0	FULL	2	535127
356	257	181	33	451	19	23	FULL	2	123856
348	248	214	0	960	14	17	FULL	1	782775
431	291	116	0	417	5	6	ALL_EDGES	2	626976
340	272	135	2950	947	19	16	FULL	3	194458
529	382	97	1540	250	37	30	FULL	1	913170
443	323	123	0	1137	27	26	FULL	2	576850
365	261	173	16	961	16	15	FULL	4	473598
314	220	180	6900	1084	0	0	ALL_EDGES	1	122663
464	158	170	12	845	30	33	FULL	5	656735
347	186	193	12	250	28	28	FULL	5	729482
321	261	197	2722	838	0	0	ALL_EDGES	1	565114
369	189	222	15	250	0	0	FULL	1	829529
328	291	173	6352	719	0	0	ALL_EDGES	4	528833
401	227	148	2335	409	0	0	FULL	2	901704
307	223	270	0	1343	0	0	FULL	2	360135
309	194	276	16	286	15	23	FULL	2	987724
259	205	236	0	460	21	24	FULL	1	61140
349	267	145	13	339	26	31	FULL	1	51957
301	210	278	3762	812	8	12	FULL	2	529441
325	210	227	1984	708	0	0	FULL	6	715157
255	189	279	2794	550	0	0	FULL	2	427069
284	229	240	0	1184	0	0	FULL	2	856656
