bin,item,x,y,z,orientation
0,61,0,258,0,WDH
0,73,0,527,0,WDH
0,73,442,294,0,WDH
0,73,442,554,0,WDH
0,65,811,294,0,WDH
0,73,796,0,0,WDH
0,65,811,562,0,WDH
0,58,442,0,0,WDH
0,37,1130,294,0,DWH
0,59,0,0,0,WDH
0,26,1130,553,0,DWH
0,27,660,242,171,WDH
0,10,345,0,171,WDH
0,72,0,0,171,WDH
0,22,995,528,171,DWH
0,10,0,558,171,WDH
0,10,345,264,171,WDH
0,4,985,314,171,WDH
0,5,985,0,171,DWH
0,72,0,279,171,WDH
0,27,670,528,171,WDH
0,27,345,528,171,WDH
0,27,660,0,171,WDH
0,14,80,300,317,WDH
0,14,80,570,317,WDH
0,14,478,66,317,WDH
0,60,435,336,317,WDH
0,60,435,588,317,WDH
0,66,833,204,317,WDH
0,66,833,522,317,WDH
0,9,105,33,317,WDH
0,5,926,9,317,WDH
0,38,0,69,447,WDH
0,38,0,583,447,WDH
0,56,345,106,447,WDH
0,38,0,326,447,WDH
0,24,997,655,452,WDH
0,1,345,372,452,WDH
0,21,684,601,452,WDH
0,1,345,606,452,WDH
0,21,684,362,452,WDH
0,21,684,49,452,DWH
0,44,997,362,452,WDH
0,54,996,0,456,DWH
0,32,0,0,543,WDH
0,28,0,309,543,DWH
0,9,730,510,552,DWH
0,9,666,66,552,WDH
0,46,1002,597,559,WDH
0,29,386,613,559,WDH
0,6,0,693,543,WDH
0,6,505,62,543,DWH
0,44,778,333,552,WDH
0,39,343,372,559,WDH
0,44,1002,379,571,DWH
0,27,996,0,572,DWH
0,42,213,67,617,WDH
0,7,8,15,617,DWH
0,41,0,504,623,WDH
0,5,0,309,623,WDH
0,18,700,0,682,WDH
0,5,730,526,682,DWH
0,48,730,244,682,DWH
0,8,960,597,689,WDH
0,8,449,309,689,DWH
0,23,940,379,694,WDH
0,51,30,674,694,WDH
0,51,516,62,694,DWH
0,69,376,613,694,WDH
0,34,1029,0,718,DWH
0,2,319,406,689,DWH
0,22,280,0,766,DWH
0,8,0,203,766,WDH
0,8,0,0,766,WDH
0,12,37,406,769,WDH
0,34,686,0,797,WDH
0,49,741,526,821,DWH
0,33,686,211,831,DWH
0,12,958,588,838,WDH
0,47,477,367,838,DWH
0,34,319,589,875,WDH
0,3,940,379,875,WDH
0,34,1029,0,877,DWH
0,30,0,677,869,WDH
0,30,516,56,869,DWH
0,34,280,0,906,DWH
0,34,69,63,915,DWH
0,12,0,425,931,WDH
0,55,319,351,877,DWH
0,19,686,25,956,WDH
0,36,686,509,978,DWH
0,36,686,224,983,DWH
0,70,913,565,1000,WDH
0,40,333,590,1034,WDH
0,31,456,351,1006,WDH
0,11,949,354,1036,WDH
0,69,1041,0,1036,DWH
0,69,326,152,1065,WDH
0,25,135,0,1074,DWH
0,30,45,677,1063,WDH
0,36,55,392,1093,DWH
0,13,358,1,1065,WDH
0,30,293,352,1106,DWH
0,69,687,0,1125,WDH
0,11,686,509,1141,DWH
0,11,686,218,1146,DWH
0,25,889,551,1180,WDH
0,25,293,589,1194,WDH
0,45,456,396,1195,WDH
0,17,1041,52,1214,DWH
0,25,889,360,1220,WDH
0,63,61,1,1246,DWH
0,71,0,430,1257,DWH
0,67,347,0,1260,WDH
0,2,550,213,1243,DWH
0,67,687,0,1303,WDH
0,17,697,509,1325,DWH
0,55,319,351,1300,DWH
0,20,326,205,1243,WDH
0,62,889,551,1352,WDH
0,62,402,589,1366,WDH
0,62,889,321,1401,WDH
0,35,680,213,1330,DWH
0,57,1027,0,1401,DWH
0,62,0,0,1456,WDH
0,53,0,387,1459,WDH
0,62,0,610,1459,WDH
0,20,456,396,1393,WDH
0,16,278,610,1366,DWH
0,50,326,27,1459,WDH
0,20,57,230,1456,WDH
0,50,608,27,1501,WDH
0,62,889,551,1549,WDH
0,16,547,205,1431,DWH
0,20,319,205,1512,WDH
0,64,680,491,1512,DWH
0,53,425,542,1563,WDH
0,53,982,318,1598,WDH
0,43,898,0,1501,DWH
0,20,680,270,1563,DWH
0,20,1094,0,1620,DWH
0,20,105,59,1653,WDH
0,20,57,610,1656,WDH
0,15,407,396,1665,WDH
0,20,57,376,1665,WDH
0,20,278,610,1687,DWH
0,52,362,64,1689,WDH
0,52,73,210,1721,WDH
0,68,896,541,1746,WDH
0,20,680,49,1731,DWH
