254	185	181	0	457	0	0	FULL	1	861580
382	272	116	1404	446	0	0	FULL	3	230548
266	208	172	19	477	24	20	FULL	10	99712
249	190	158	360	250	33	40	FULL	2	593362
311	177	210	11	315	18	23	FULL	1	25218
295	208	122	15	372	22	22	ALL_EDGES	1	938813
267	220	179	819	355	0	0	ALL_EDGES	1	451719
257	184	158	855	351	25	21	FULL	3	946708
380	270	73	7	250	0	0	FULL	3	845263
394	236	91	1368	690	0	0	FULL	5	761859
235	165	220	8	635	0	0	ALL_EDGES	1	998505
241	199	157	7	843	5	2	FULL	2	497756
271	205	171	4949	1192	17	19	FULL	1	388477
322	248	144	2035	349	16	22	LONG_EDGES	3	122085
273	160	171	7	250	0	0	FULL	3	683998
225	184	133	0	458	0	0	FULL	3	467327
244	215	144	0	390	13	16	FULL	5	998398
309	235	158	11	804	0	0	FULL	2	115118
287	259	88	6	700	17	16	FULL	4	135359
293	204	143	1572	380	0	0	ALL_EDGES	2	945284
297	218	178	11	447	0	0	ALL_EDGES	2	617870
280	224	184	11	594	0	0	FULL	1	527526
205	185	119	814	763	0	0	ALL_EDGES	3	18931
386	265	83	8	539	0	0	FULL	2	443052
274	238	115	0	483	30	22	ALL_EDGES	3	666849
309	150	205	9	250	0	0	FULL	2	363904
231	197	121	0	502	0	0	FULL	3	733659
232	188	104	4	250	0	0	FULL	6	499669
224	202	188	1045	306	0	0	FULL	1	137351
298	191	201	11	953	0	0	FULL	2	452645
319	244	122	0	1023	0	0	FULL	2	55680
223	166	284	10	901	13	9	FULL	1	673999
306	180	81	0	571	21	21	FULL	1	833036
324	267	133	23	899	17	20	FULL	3	542147
277	153	201	8	298	0	0	FULL	1	119500
269	158	224	9	250	0	0	FULL	1	568237
259	182	139	1508	398	0	0	FULL	1	645460
284	132	226	8	464	18	20	ALL_EDGES	3	824495
276	182	150	7	922	0	0	FULL	1	989410
282	211	192	0	419	0	0	FULL	1	95005
244	215	219	2840	250	0	0	FULL	2	68138
