264	216	132	7	512	0	0	FULL	4	611444
298	217	179	0	250	20	27	FULL	4	530065
314	171	178	9	385	13	15	FULL	1	446703
366	256	90	1105	379	12	12	FULL	2	289764
384	370	60	8	394	13	17	FULL	4	139502
353	256	83	2565	711	17	14	FULL	2	846400
297	196	197	851	470	0	0	FULL	3	99152
226	194	171	7	944	11	14	FULL	1	948173
307	294	117	10	902	0	0	FULL	1	303732
268	144	117	4	250	0	0	FULL	4	712348
245	203	130	0	250	16	19	ALL_EDGES	3	30210
195	133	172	0	250	0	0	ALL_EDGES	2	586613
260	170	124	0	1238	0	0	ALL_EDGES	2	978403
381	224	111	2555	374	0	0	FULL	1	568083
343	236	118	2479	1332	17	13	FULL	1	208151
350	233	116	978	470	29	26	FULL	1	575834
275	167	141	6	894	31	32	FULL	1	330292
233	169	114	382	901	0	0	FULL	1	321562
281	231	116	7	1704	0	0	ALL_EDGES	6	953706
283	186	181	9	250	16	16	FULL	1	133783
388	187	145	714	250	24	24	FULL	2	525460
230	158	314	2288	519	21	21	FULL	1	864871
224	147	106	3	950	21	26	FULL	3	962902
206	159	229	7	250	0	0	FULL	1	30444
276	187	184	1453	405	29	22	FULL	1	158134
155	79	289	0	610	0	0	ALL_EDGES	2	814432
313	207	147	0	888	0	0	FULL	2	699553
315	254	119	0	421	0	0	FULL	2	407072
331	179	127	0	861	0	0	FULL	1	376928
268	178	136	6	697	0	0	FULL	2	864825
167	111	190	0	605	0	0	FULL	1	295833
281	217	123	7	470	29	25	ALL_EDGES	1	527684
240	199	135	6	453	35	40	FULL	1	288116
288	169	215	10	278	0	0	FULL	3	659719
273	198	101	616	458	0	0	FULL	1	750188
197	137	204	5	541	0	0	FULL	2	112286
321	210	127	697	378	10	18	FULL	7	390248
238	182	174	1170	419	33	36	FULL	1	385433
357	253	105	9	645	0	0	ALL_EDGES	2	682529
332	220	130	1757	494	33	35	FULL	2	547687
293	219	179	1426	250	27	30	FULL	2	627235
242	176	106	4	1264	0	0	FULL	4	865150
256	156	138	0	759	38	38	FULL	1	895982
307	198	190	4853	431	17	21	CORNERS	1	88546
322	214	137	9	250	37	39	FULL	5	22782
368	235	133	2564	250	24	26	FULL	1	286560
257	227	111	13	488	20	19	FULL	4	606964
306	214	100	1157	807	0	0	FULL	4	966807
263	177	119	1413	496	0	0	FULL	2	213780
244	167	185	7	788	7	9	FULL	2	991313
302	156	255	1908	250	0	0	FULL	1	951934
213	142	216	0	692	0	0	FULL	3	334931
254	198	228	11	1387	9	5	FULL	2	488020
251	213	122	6	420	33	37	FULL	2	24474
273	137	147	819	250	0	0	ALL_EDGES	2	56031
182	148	130	0	399	0	0	FULL	2	894202
300	210	167	0	448	0	0	FULL	1	753077
293	240	164	1104	415	0	0	FULL	1	643368
345	307	108	11	567	19	17	FULL	1	13160
271	212	183	10	483	13	14	FULL	1	810001
314	191	191	690	547	0	0	FULL	2	135302
297	197	145	1929	1302	4	6	FULL	3	415907
291	147	221	0	593	0	0	FULL	3	399479
332	276	103	19	753	0	0	FULL	2	106805
216	152	260	0	449	0	0	FULL	3	270761
176	101	255	4	585	0	0	FULL	5	826320
284	164	204	19	482	14	15	FULL	4	715407
295	229	126	8	1149	0	0	FULL	4	450407
303	156	179	0	810	0	0	FULL	1	347981
309	260	68	352	710	0	0	FULL	2	889209
237	202	114	5	493	16	14	FULL	1	897317
170	113	495	0	737	0	0	FULL	2	990486
248	159	242	9	598	0	0	FULL	1	314798
271	188	107	3052	879	0	0	CORNERS	5	357033
185	105	282	5	471	0	0	FULL	1	268618
321	180	198	11	967	0	0	FULL	1	830129
393	230	127	11	250	0	0	FULL	1	451728
205	134	200	0	580	34	39	FULL	1	671685
300	249	113	0	310	0	0	FULL	2	92888
261	192	239	2136	273	18	16	FULL	3	815967
248	158	243	19	515	0	0	FULL	6	142197
214	106	463	10	637	15	17	FULL	3	332430
312	235	89	0	544	17	17	FULL	1	162325
291	186	222	2520	403	24	33	FULL	1	338705
346	175	141	8	250	0	0	FULL	3	438710
290	234	125	8	855	0	0	FULL	3	232240
307	207	118	0	735	0	0	FULL	2	341682
243	172	204	8	291	0	0	FULL	1	7039
253	165	107	4	250	0	0	FULL	1	462005
358	269	99	2147	1048	29	29	FULL	2	934498
297	115	219	7	996	21	26	ALL_EDGES	3	681821
324	168	219	12	250	0	0	FULL	10	715672
247	247	122	765	671	7	9	FULL	3	720556
387	206	107	17	250	18	16	FULL	2	402222
293	221	130	595	752	35	37	FULL	1	180907
376	264	116	11	803	0	0	FULL	1	109113
326	173	205	2185	359	20	21	FULL	1	345861
220	114	258	6	250	12	14	FULL	1	500961
211	169	98	196	565	0	0	ALL_EDGES	2	22973
249	189	180	17	250	20	25	FULL	3	671469
223	189	178	1897	1016	15	18	FULL	1	392145
270	220	126	0	374	11	11	FULL	2	740467
238	197	160	0	752	12	13	ALL_EDGES	1	970199
354	207	156	11	267	0	0	ALL_EDGES	1	497759
272	198	176	9	250	28	25	FULL	2	960155
386	295	92	10	484	0	0	FULL	1	161012
337	195	114	7	852	0	0	FULL	2	145060
